tid,survivors,spans,dropped,feasible,recon_ns
93af1ec78531d2ab,297,350,53,1,3409457
93c86583bf69d002,247,279,32,1,2496445
93fcfa8aed07024f,92,131,39,1,3370400
947f1667aeddf2c6,949,1244,295,1,19075847
94a1dcea5ac176fa,397,491,94,1,7383452
94ce6e0f4516afac,166,180,14,1,1389886
9518e75bf7f2ab21,114,149,35,1,3076313
954ae064a1c2db1d,9,12,3,1,226932
95893f5998e390f8,40,49,9,1,572080
95a56cda065b88f8,4,6,2,1,129319
95c267ce87d6a68a,88,121,33,1,1743404
966b95fcdf8394ac,102,125,23,1,1953202
979e630eb1fe1c10,27,38,11,1,426458
97c51bdc4bb64bfa,89,120,31,1,3837972
981048385d674779,234,292,58,1,5494381
98229dde65f99068,101,131,30,1,2032029
98f5bb6114730dfe,538,670,132,1,7665648
9991c96bbe3656cc,2,3,1,1,102559
999d1c53c6580832,334,380,46,1,3471843
9a464a32b99267bb,25,35,10,1,1846068
9949d87b37b1af19,11462,13863,2401,1,289786143
9ab2aff4b433912b,151,167,16,1,1442266
9abb004727cfb1b9,37,50,13,1,583926
9ad73ef9ba96f07b,570,715,145,1,10039469
9af8cc6c5ddf2a56,200,211,11,1,1443868
9b55a96b7a5f01c7,223,273,50,1,3371160
9b7278eeae178a15,257,281,24,1,2182837
9baed48684aeafb3,31,44,13,1,718091
9bdaa83a7be6c86e,5,6,1,1,122044
9bf04b33ded5dbdd,82,108,26,1,1563676
9c3817027d24740b,3,3,0,0,116471
9c3a31d24e4b8931,231,257,26,1,3556311
9c489390d0872272,525,734,209,1,11033044
9c67521c46e10ed4,345,388,43,1,4350987
9c967c8fa93ec1cf,197,211,14,1,1567581
9d12a1f3a044443d,199,211,12,1,1522039
9d1917b9f9affbbf,97,135,38,1,1859217
9d1c7bbf92ca30b3,47,60,13,1,658900
9d50c27fe8492d63,102,137,35,1,1903509
9de412da819de443,311,356,45,1,4674556
9e4272a90877bd7c,36,49,13,1,655669
9e8bb3d96d784633,132,166,34,1,2350093
9fadd62d4dd30c4a,45,57,12,1,1922720
9fb6cd0354cf351a,211,228,17,1,3003089
9fd0fe4a56a41894,270,294,24,1,3846071
9ffa498b6c2c0910,662,887,225,1,20657364
a02b9622820d0b41,28,38,10,1,1299732
a03b34c659ad42ad,324,365,41,1,3672992
a0a198f5abde5c7d,335,395,60,1,3897553
a0e7a92e11f24d34,47,64,17,1,1499078
a10c1c72b6a209ea,92,138,46,1,3583452
a1731d09aefa7870,146,175,29,1,3648623
a1e7eced98c0f3bc,39,48,9,1,633707
a1ea7e437c60c67c,284,318,34,1,2895017
a1efb04b1285e116,267,291,24,1,2424546
a2255040597f5c4d,645,839,194,1,11105428
a24d43ca044855d1,274,299,25,1,2489544
a25b8f328acf06ea,95,119,24,1,1642777
a2698dfc25ca27fd,217,231,14,1,1703397
a2a2a09e8dc6e273,299,359,60,1,5746735
a29a39ae88a7f793,833,1041,208,1,18903024
a31bc7327a150a21,88,129,41,1,1533115
a33188bd2c051057,261,313,52,1,2815407
a3658115784f7c65,36,49,13,1,541541
a391b44df4c86154,2342,3156,814,1,59210462
a425cb3a83e76827,1280,1649,369,1,24749496
a4ff71afec419920,427,536,109,1,6685772
a5165db4223a905a,188,198,10,1,1356211
a53117eb1d4b2fc7,253,283,30,1,4087939
a5413c1504408798,3,4,1,1,92957
a50ab2cc3c5c386a,2835,3759,924,1,67810387
a588755dbe032344,189,197,8,1,1487572
a5fb276dce6d8453,1164,1653,489,1,24391039
a6b0f65519637ce8,494,613,119,1,8131706
a7c01774b98531d2,105,154,49,1,2155291
a7ca16bdab818b3c,96,133,37,1,1790982
a7d611882c788b96,381,450,69,1,4580508
a84cb1b8e6866088,252,283,31,1,2363168
a83224b96467ef36,1190,1642,452,1,26183206
a8a0370d8e200b02,188,199,11,1,1456249
a8e93ed39e941362,1554,1730,176,1,19396901
a91b5ff9d1074ac3,42,51,9,1,539592
a92d3398218dcac9,265,323,58,1,5402605
aa090225ec2c1526,120,159,39,1,1927025
aa28befa21ff7a93,92,121,29,1,2644512
aa5af5666f67af5b,126,161,35,1,1912402
aa7d632054664681,209,235,26,1,1944469
aa8e1db57b23d2e9,15,23,8,1,372707
aa9f7eaadec65d9c,3,3,0,0,80740
abc10ab9b155865c,180,197,17,1,2641462
abfca884df0550b2,9,13,4,1,223742
abf9453b5d0d099e,193,198,5,1,2583980
ac471c05576829ee,253,323,70,1,4355218
ac809c2ac044c2ed,320,354,34,1,8361601
acc920d6d1d17d3b,3,6,3,1,121580
acd13c8d71ca909e,327,382,55,1,6019113
acfcbabc2beffcbd,164,200,36,1,1824080
acf101d5d0222cca,1414,1898,484,1,29379681
ad0adae69e3badc5,805,1057,252,1,15009148
ad3f72ba94f8e487,672,909,237,1,12312179
adee9a14903b8bf4,525,744,219,1,9363643
ae39818833086f96,192,199,7,1,1402868
ae5cee7b26fc0f32,35,49,14,1,586967
ae84b15d7868896a,114,149,35,1,1847614
af148bfff97ad2b9,189,195,6,1,1770341
af21218faf4f69d5,34,48,14,1,716196
b05b291c22aae1c7,87,119,32,1,3046780
b0904fb573994f54,81,106,25,1,1439543
b07dd7a1288d6507,575,781,206,1,12319504
b12649bb4aef3d7f,107,132,25,1,1603873
b197fd80d2acd5df,252,280,28,1,4058063
b1d58db725581f6d,13,17,4,1,273008
b2483f3994ae18c5,2204,2889,685,1,45538101
b29f040083de6739,188,195,7,1,1320999
b31041a809ac7bcb,283,346,63,1,5735630
b3916be3d023afa3,89,119,30,1,1471013
b3ecb1aaef3b4a45,200,214,14,1,1932815
b3f1e25272499fdb,188,254,66,1,2986203
b4a3badd571ce711,94,127,33,1,1854185
b4ae8708ca711e1b,249,270,21,1,2355579
b4baeb606eb16b0f,73,100,27,1,1209862
b53537f52dff80ca,43,49,6,1,515024
b6572c47cec40c8f,4,6,2,1,139531
b66c791217e46d52,788,1135,347,1,15005344
b690ed196c99612f,876,1225,349,1,18620429
b73bf96282272ad4,60,90,30,1,1397908
b779298283255829,199,207,8,1,1410610
b790f3be71bb8e58,189,197,8,1,1410663
b78b7c1fa3dba243,1133,1524,391,1,22024150
b7c19d78eae6df67,974,1249,275,1,16309494
b84b3701e945f37b,798,1046,248,1,16248224
b86633305f8d595b,135,154,19,1,1774926
b8225f5173ce14a9,2697,3629,932,1,63264426
b99e78763fba0972,3,3,0,0,87831
b9be3e44a12d7058,726,899,173,1,13677063
ba01dd480eeb1f39,282,323,41,1,4097791
ba32376279badad0,299,419,120,1,5139986
ba83d9432da66873,27,38,11,1,445363
baa0c67dbc47d418,94,133,39,1,1652933
baaac84551e79b23,26,34,8,1,1387794
baf4e66aad1b6c28,164,179,15,1,1787321
bafde1707ffee234,14,21,7,1,302362
bb127d73593b3f18,475,593,118,1,6157009
bb65e508cf40b76a,90,124,34,1,1567885
bba15bd6359a4714,43,57,14,1,738512
bb71f3356b41e36e,3065,4279,1214,1,66371555
bbf7af0a09ebf7c7,112,144,32,1,1563673
bc35b407fb99bef4,365,431,66,1,3802471
bc6160462d5811d0,16,20,4,1,319328
bce2f1b0b3fa6d25,139,197,58,1,2754666
bd3c4df37a4b11b8,1476,1875,399,1,33580414
bdb7f19ed2fd989b,28,38,10,1,504165
bdf81493cca4e824,22,35,13,1,474444
be03d03eef578564,1087,1249,162,1,21618098
be42f1fb2f68e27c,246,272,26,1,2514379
bd5e011da43aa137,6682,8777,2095,1,234163425
be66697c5876bae0,966,1364,398,1,20248016
be584648fbe56d94,1930,2756,826,1,55119829
bf06a27f6efa224d,191,200,9,1,2069960
bf190b9282ac0725,267,292,25,1,2556768
bf3224de95ae851c,123,169,46,1,2460678
bf9461ba555be724,268,294,26,1,2380522
bfb93a76b6e50c61,267,298,31,1,2791545
c04839d12a6823c3,100,133,33,1,1725463
c0753e3d49656b9d,913,1182,269,1,16361324
c0d1410bc3a09568,220,259,39,1,2602754
c143a28a9506680b,26,35,9,1,732405
c145528f61dc3cc1,141,183,42,1,1877436
c1803a728cadf8e2,86,111,25,1,1444101
c13e5754d2bf5a43,3155,4301,1146,1,75543857
c245b0a3cd2ffc90,164,197,33,1,3353871
c2991b311960cd10,253,285,32,1,2475197
c2a81ac45e58bfdf,100,124,24,1,1472928
c2c20b09516c302b,229,255,26,1,3413383
c3131dd78f50b9a4,171,236,65,1,2624132
c34715c410a263fd,39,49,10,1,650687
c374a4f45bacd3c1,6,7,1,1,148608
c3bebcb8fe088a6e,65,81,16,1,873397
c41e2e3f8bb8bbc7,133,147,14,1,1353804
c43515a896b13a9e,2,3,1,1,92406
c43db6bad5dbb55e,36,47,11,1,764431
c47184ec7e4d9b04,461,646,185,1,9551569
c4e4fcac05c0d8b9,104,141,37,1,1801550
c4f7cc3dd3c5f074,302,440,138,1,4715934
c525a0b41cda9182,18,23,5,1,343112
c51da61b8724be35,211,245,34,1,3834975
c527a21d2896d6e0,36,49,13,1,621283
c5666f7bba1b4585,319,360,41,1,3513044
c577115c3fbac7dc,2,3,1,1,79572
c575e1a89939dcf3,263,281,18,1,2475677
c60422b226d34b56,37,65,28,1,769487
c69d874a5f15d709,488,632,144,1,16706592
c6fba769f904cd36,402,452,50,1,5241857
c703cec281c70e87,714,982,268,1,14673508
c71ce81383e6f3b8,296,332,36,1,3658058
c73366d0b373cefd,558,709,151,1,7707477
c74c54a54879dfe6,311,364,53,1,3058353
c770de50aea29e83,195,206,11,1,1321984
c783ddecda5f8c8f,31,46,15,1,483310
c7b6109e5d0aae6b,392,452,60,1,6513874
c80d7dddefd2f74f,848,1151,303,1,19982663
c8df23eace4ef431,986,1299,313,1,19558227
c89d7a78fe15ac55,3627,4979,1352,1,106554291
c92ff6c681789734,195,206,11,1,1477480
c8f0b254b72ecee0,2411,3225,814,1,53859466
c9527d7e7bba6ed4,176,212,36,1,2282903
c95a4589e6df8208,717,934,217,1,12545494
c9af43f9b01510c1,203,217,14,1,1733936
c9ade2268cc542a7,248,321,73,1,3862691
c9bf02ee2ac11925,1029,1461,432,1,23786432
c9e6e411dd7713a6,1016,1300,284,1,18155673
cb7325221ceeb288,431,525,94,1,6670922
cb83a610f15eceeb,288,347,59,1,7050169
cb6b9bde2fe31dd1,1226,1425,199,1,39685049
cc84623090915f4f,89,119,30,1,2307123
cc9100fa4e1b6434,27,32,5,1,424573
cc8a005e07f3d432,275,358,83,1,4815599
cc7809dfaf24df57,1125,1562,437,1,26502027
ccf34aa813f6f31f,91,122,31,1,2143294
cd34feec59ada84f,125,149,24,1,2898796
cb1d97ab888d9a6a,14773,19541,4768,1,582917887
ce432d3a2850e4de,10,13,3,1,234287
ce50fd12278f07ae,688,883,195,1,10713846
ce5fc1f9ef873093,1385,1866,481,1,31879523
cedeafc8f44ef6ca,6,9,3,1,319215
cf05252ad728dc25,290,337,47,1,3152058
cf4f5ad88a4deff3,1203,1561,358,1,25036657
d0044e42b7692e22,120,140,20,1,1575917
d0207673a4b5a0af,255,287,32,1,2722135
d01bc03242cba4b6,786,1123,337,1,20170550
cfd30e04ba152ccb,2640,3734,1094,1,73239854
d063db8189fb3243,147,211,64,1,2883998
d08411ac3e656e25,8,11,3,1,203928
d0b7ee82ed065c66,215,279,64,1,3444691
d0d33c46848edaac,105,136,31,1,2550651
d0d93be2e817af68,212,228,16,1,1886745
d1108249a70cbfc1,89,119,30,1,1892876
d1f58c3c7738b922,871,1216,345,1,19069110
d2417ce7ebc6f20b,243,261,18,1,4951996
d235e59094fefb6a,702,1004,302,1,19293154
d295914db5445bc7,101,139,38,1,1711143
d2a381dbf93e1396,198,206,8,1,1149183
d2bd719124fa0e4b,6,7,1,1,130714
d318f4945934359d,78,90,12,1,1057986
d30318d4bf5f99ab,1434,1892,458,1,28122598
d36c4d99cf5a608f,411,508,97,1,9260290
d3c83ebbfc0e35de,4,8,4,1,177745
d43e4913be171578,182,238,56,1,3192161
d47c8a280987e00f,76,98,22,1,1274623
d487d0c448c11f96,154,192,38,1,1843692
d4a948a747e0fca0,266,309,43,1,3624246
d4ad78076bc24848,302,372,70,1,5585233
d4c2cbaebb43d496,191,262,71,1,2851361
d4e9192fd73786c4,706,894,188,1,10750039
d4fc1064da3aec13,815,1058,243,1,15798909
d500f64db15b4c60,544,755,211,1,12547881
d5a36c7516498906,277,313,36,1,2993779
d5ab3ca0a252f65b,929,1206,277,1,21187805
d5cd14d7ab55d1ae,39,49,10,1,651124
d5f6b5b6e2ad69f7,332,391,59,1,3419399
d60877c10838f9d8,101,124,23,1,1450933
d604cd79373c6150,820,1103,283,1,17795945
d6f400eeae0232de,294,351,57,1,3649404
d713f4da62d23ee1,699,937,238,1,11798807
d74cf71c972603e5,204,217,13,1,2575583
d79cd870afc24fcb,96,134,38,1,1616304
d7f3e0a1ace640f9,216,229,13,1,1917597
d843c8aec20c1dc1,171,224,53,1,3085407
d74a8b835bb55fbc,8424,10254,1830,1,173665865
d8b1fc90acc33f18,181,187,6,1,1272504
d91096034f7a90d2,484,661,177,1,11329193
d925f6c9960d0d57,108,132,24,1,1718812
d9293dcb10d866c2,211,226,15,1,1691661
d9804cb308aeb88c,468,598,130,1,7814410
da329ae9fdece54a,123,151,28,1,3089509
da41dae602d56bbd,111,161,50,1,1828128
da815bdce686bc4e,69,79,10,1,1045399
dacd2ddffaaaf497,393,477,84,1,7854133
dae91563c08ac9ab,309,350,41,1,3149915
d9823359fedfa52c,9706,12388,2682,1,291639393
dbd11b52b77249da,115,140,25,1,2944632
dbf887e93c108bb1,3,3,0,0,103039
dbd5310b1a59d02f,2015,2617,602,1,45846383
dc2700bf77797aff,89,130,41,1,1741935
dc6d24c8a81e7af2,9,11,2,1,207356
dce61311c18a0034,24,34,10,1,421566
dca8679afdd06993,2705,3816,1111,1,58968620
ddd141c9a0574fda,366,416,50,1,4239221
de36573028ae7c57,226,327,101,1,4061770
de56928900d4f157,122,152,30,1,1977930
dea0171b6ea2ca2e,4,6,2,1,115893
df8b36ee17afe57b,258,289,31,1,2519938
dfd481b6f13e8127,490,703,213,1,15246319
dffccd7b1a94594c,191,202,11,1,1744865
dfffcf8995bac57b,262,291,29,1,3021049
e06fc7504de840c1,41,51,10,1,1021027
e07daed2ae3d0df3,247,355,108,1,4491138
e1e59295466eba70,83,119,36,1,4524974
e207e02c114c6739,246,278,32,1,3056174
e28553050237da3f,33,42,9,1,521675
e2839ba4a17444f8,652,842,190,1,15690554
e2bd91c5e0228a0c,349,415,66,1,4881201
e2ba6e087fa2c571,776,1133,357,1,14236738
e2bb0395e95aa2d4,1000,1378,378,1,20319689
e2df2286f5d947dd,185,187,2,1,1173520
e2e534b4de81aaff,256,289,33,1,2821417
e3544cd2813bf045,183,188,5,1,1261565
e35384cd3895a2f7,1961,2689,728,1,43471255
e456f00785f2ffce,232,285,53,1,4012530
e460a61d1c44fea8,380,451,71,1,6182856
e487c9893c502a38,447,538,91,1,6655360
e4c4948254a23301,1520,1977,457,1,40549656
e510e3177181d7c0,47,56,9,1,719823
e56416c36bc779db,959,1390,431,1,20895075
e5ac2d486469f986,201,254,53,1,5035291
e5e7daddd598111e,10,13,3,1,229568
e634bcd42d988ee6,4,6,2,1,154474
e644e6072b9ef326,256,293,37,1,2553134
e64e72a0d9b0e11c,203,210,7,1,1885210
e65897b32bdb88c6,418,567,149,1,6776276
e65d2caf9526483f,490,668,178,1,9100306
e663dc9f18af66b8,435,569,134,1,6992739
e698d0709dcee0b9,814,1068,254,1,18207493
e700bdd7e9cc9e67,653,771,118,1,6971798
e708d21823d8460f,297,362,65,1,7549194
e6edcda4aafb7bcd,1985,2620,635,1,36709371
e77ae1295c26ee7b,13,19,6,1,267242
e7dc1fb1933e3f38,164,247,83,1,3543743
e8120d17d3f6424e,30,36,6,1,447233
e81251ff43530914,149,176,27,1,1986687
e87a072065556796,3,3,0,0,132453
e797ee66079d429b,6687,8907,2220,1,197066050
e8a284112ef91565,1325,1863,538,1,28684859
e9109bbd471ce27a,227,292,65,1,4345884
e93f88b1749409d9,99,143,44,1,1405373
e966ecee5bd0241a,33,44,11,1,633100
e9b3591d094bd056,223,252,29,1,2084867
e9c795f1637669bf,336,401,65,1,5660173
eaa6ee8867982db8,560,760,200,1,11870934
eb84d44e73a9adb4,89,112,23,1,1331171
ebae1369f483afad,184,187,3,1,1164907
ebfa56a03619aca6,25,35,10,1,480134
ec01a2b721e344a7,34,48,14,1,658232
ec3695e2bd64a2ea,23,38,15,1,567170
ec6bb6d8aea870f7,2,3,1,1,90277
ec786a81d2dcd286,415,527,112,1,6532112
eca4640055bc8819,89,114,25,1,1431458
ecb22a596f9c43b8,277,299,22,1,3368998
edb64f44a2bc5ce5,523,669,146,1,12071052
ef04028ba6c06383,622,879,257,1,14814768
ef73c8fcfef792ac,587,806,219,1,12499352
efee3e4b39fea721,210,228,18,1,1726147
f010fc73b1a839c4,3,3,0,0,84486
effca02264b43f57,5395,7018,1623,1,125922141
f12e564a90d49d6c,507,704,197,1,8641764
f1b6228195892c8d,23,31,8,1,724218
f1ca3040396548a6,182,218,36,1,2806943
f243c4912cb59ee8,194,200,6,1,1316488
f26af8634bf18b9b,85,131,46,1,2152649
f2d4887b5aae9bab,34,47,13,1,637876
f2d47f48268b1742,908,1302,394,1,19186042
f311538599c20ea6,209,229,20,1,2200821
f3e59a69d00c4903,16,20,4,1,276045
f3f552ef881a1580,387,459,72,1,4876022
f49ff80d10de165b,240,269,29,1,2340265
f4b1def3b35e2b1d,5,6,1,1,186114
f4cf2668824bfdb2,381,467,86,1,4865817
f4b57ab04ff469af,1030,1331,301,1,21992206
f536c1bc50b53ea0,247,283,36,1,2478915
f54272d9dc873c33,727,1052,325,1,25530179
f565b0eb5c3ca992,633,884,251,1,11304201
f574c567e09230d6,249,284,35,1,3107700
f57db07e2c0c5b1e,100,134,34,1,2333788
f5e2898da13fe775,207,223,16,1,1723244
f6073c513acee67e,93,119,26,1,2816107
f608b0211607284d,586,758,172,1,11078933
f6a9c6c327a5651b,812,1039,227,1,13263876
f732dda8d9c2f1c6,339,410,71,1,7130182
f781d239b39fcf7c,4,6,2,1,128665
f7865682a165f643,463,576,113,1,5678350
f7d2e7c3ba59dd1e,258,278,20,1,2226868
f8314b32ea1d5f7e,5,9,4,1,174841
f8362b7ac66a9159,122,123,1,1,833514
f83559100acc2d14,362,414,52,1,4428599
f88318b72fd49bc3,1073,1492,419,1,23722245
f89273b86c329a0a,955,1196,241,1,20745382
f8c5d758353b421c,530,719,189,1,12034886
f9002d394e501ff6,2,3,1,1,98820
f912ba5fc6572300,23,39,16,1,642137
f9409bc061ff56bd,2212,2854,642,1,50224621
f9e495e01646c891,297,345,48,1,3353767
fa26c86747a69915,146,205,59,1,2330337
fa2cd9c32804356a,102,159,57,1,2096557
fa9cb4285d2c3c9c,29,40,11,1,577102
fa7f4fd5a79c48cf,1020,1411,391,1,19204021
faa0fa9b8b94a4d1,222,285,63,1,6244747
fb20de42fb0f82d7,6,7,1,1,139945
fb2b34c4fd90e1c9,23,35,12,1,1556605
fc9264f6ce60defe,2,3,1,1,97939
fd1e3a6bdccd50fe,493,679,186,1,9667022
fd3057742dbbc583,315,351,36,1,3043940
fd9b3144043c850e,194,206,12,1,1492681
fdf511e22569d84e,369,456,87,1,5022397
fe57729d498e7915,754,1015,261,1,14253511
fea4b1215f5e6a6a,408,533,125,1,7379018
fed8b3897dd08551,2,3,1,1,96835
ff033428f0291064,715,907,192,1,11661161
ff6851576e0e0983,197,255,58,1,3223292
ff7f1090c5093540,253,283,30,1,2452574
ffb69f3a6f970bb5,7,7,0,0,168998
